CUSEC,CUMUN,CSEC,CDIS,CMUN,CPRO,CCA,CUDIS,CLAU2,NPRO,NCA,CNUT0,CNUT1,CNUT2,CNUT3,NMUN,year,net_income_avg,net_income_avg_household,gini,p80_p20
1711404001,17114,001,04,114,17,09,1711404,17114,Girona,Cataluña,ES,5,1,2,Olot,2017,10171,29730,27.1,2.3
1711404001,17114,001,04,114,17,09,1711404,17114,Girona,Cataluña,ES,5,1,2,Olot,2016,9531,27743,30.4,2.8
1711404001,17114,001,04,114,17,09,1711404,17114,Girona,Cataluña,ES,5,1,2,Olot,2015,9563,27168,30.3,2.8
1711702003,17117,003,02,117,17,09,1711702,17117,Girona,Cataluña,ES,5,1,2,Palafrugell,2018,13567,33988,39.7,3.2
1711702003,17117,003,02,117,17,09,1711702,17117,Girona,Cataluña,ES,5,1,2,Palafrugell,2017,12658,31606,39.5,3.4
1711702003,17117,003,02,117,17,09,1711702,17117,Girona,Cataluña,ES,5,1,2,Palafrugell,2016,12522,31651,42,3.3
1711702003,17117,003,02,117,17,09,1711702,17117,Girona,Cataluña,ES,5,1,2,Palafrugell,2015,11601,29821,42.1,3.6
1711703002,17117,002,03,117,17,09,1711703,17117,Girona,Cataluña,ES,5,1,2,Palafrugell,2018,12123,32168,31.3,2.7
1711703002,17117,002,03,117,17,09,1711703,17117,Girona,Cataluña,ES,5,1,2,Palafrugell,2017,11595,30852,32.3,2.6
1711703002,17117,002,03,117,17,09,1711703,17117,Girona,Cataluña,ES,5,1,2,Palafrugell,2016,11123,29665,33.2,2.6
1711703002,17117,002,03,117,17,09,1711703,17117,Girona,Cataluña,ES,5,1,2,Palafrugell,2015,10627,28953,34.1,2.9
1712101001,17121,001,01,121,17,09,1712101,17121,Girona,Cataluña,ES,5,1,2,Palau-sator,2018,14435,41053,33.1,2.7
1712101001,17121,001,01,121,17,09,1712101,17121,Girona,Cataluña,ES,5,1,2,Palau-sator,2017,13474,35931,33.6,2.6
1712101001,17121,001,01,121,17,09,1712101,17121,Girona,Cataluña,ES,5,1,2,Palau-sator,2016,12733,33291,34.3,3
1712101001,17121,001,01,121,17,09,1712101,17121,Girona,Cataluña,ES,5,1,2,Palau-sator,2015,11607,31549,32.8,2.9
1711701005,17117,005,01,117,17,09,1711701,17117,Girona,Cataluña,ES,5,1,2,Palafrugell,2018,9478,26081,29.8,2.5
1711701005,17117,005,01,117,17,09,1711701,17117,Girona,Cataluña,ES,5,1,2,Palafrugell,2017,8897,24472,30,2.9
1711701005,17117,005,01,117,17,09,1711701,17117,Girona,Cataluña,ES,5,1,2,Palafrugell,2016,8572,23835,31.3,2.8
1711701005,17117,005,01,117,17,09,1711701,17117,Girona,Cataluña,ES,5,1,2,Palafrugell,2015,8145,22721,33.7,3.1
1711801001,17118,001,01,118,17,09,1711801,17118,Girona,Cataluña,ES,5,1,2,Palamós,2018,13275,31626,32.7,2.8
1711801001,17118,001,01,118,17,09,1711801,17118,Girona,Cataluña,ES,5,1,2,Palamós,2017,12458,29063,33.2,2.7
1711801001,17118,001,01,118,17,09,1711801,17118,Girona,Cataluña,ES,5,1,2,Palamós,2016,12125,28605,34.9,3.1
1711801001,17118,001,01,118,17,09,1711801,17118,Girona,Cataluña,ES,5,1,2,Palamós,2015,11212,26652,34.6,3.2
1711901001,17119,001,01,119,17,09,1711901,17119,Girona,Cataluña,ES,5,1,2,Palau de Santa Eulàlia,2018,NA,NA,NA,NA
1711901001,17119,001,01,119,17,09,1711901,17119,Girona,Cataluña,ES,5,1,2,Palau de Santa Eulàlia,2017,NA,NA,NA,NA
1711901001,17119,001,01,119,17,09,1711901,17119,Girona,Cataluña,ES,5,1,2,Palau de Santa Eulàlia,2016,NA,NA,NA,NA
1711901001,17119,001,01,119,17,09,1711901,17119,Girona,Cataluña,ES,5,1,2,Palau de Santa Eulàlia,2015,NA,NA,NA,NA
1712801001,17128,001,01,128,17,09,1712801,17128,Girona,Cataluña,ES,5,1,2,Pau,2018,12038,30756,30.7,2.5
1712801001,17128,001,01,128,17,09,1712801,17128,Girona,Cataluña,ES,5,1,2,Pau,2017,11373,28808,31,2.8
1712801001,17128,001,01,128,17,09,1712801,17128,Girona,Cataluña,ES,5,1,2,Pau,2016,10698,28600,29.8,2.6
1712801001,17128,001,01,128,17,09,1712801,17128,Girona,Cataluña,ES,5,1,2,Pau,2015,10676,28285,33.2,3
1713601001,17136,001,01,136,17,09,1713601,17136,Girona,Cataluña,ES,5,1,2,Pontós,2018,12422,32030,31.3,2.8
1713601001,17136,001,01,136,17,09,1713601,17136,Girona,Cataluña,ES,5,1,2,Pontós,2017,12250,31612,30,2.9
1713601001,17136,001,01,136,17,09,1713601,17136,Girona,Cataluña,ES,5,1,2,Pontós,2016,12509,32550,33.5,2.8
1713601001,17136,001,01,136,17,09,1713601,17136,Girona,Cataluña,ES,5,1,2,Pontós,2015,12555,31184,33.2,3.1
1712601001,17126,001,01,126,17,09,1712601,17126,Girona,Cataluña,ES,5,1,2,Parlavà,2018,14432,36686,27.5,2.2
1712601001,17126,001,01,126,17,09,1712601,17126,Girona,Cataluña,ES,5,1,2,Parlavà,2017,13796,35068,29.3,2.3
1712601001,17126,001,01,126,17,09,1712601,17126,Girona,Cataluña,ES,5,1,2,Parlavà,2016,13376,34708,29.2,2.3
1712601001,17126,001,01,126,17,09,1712601,17126,Girona,Cataluña,ES,5,1,2,Parlavà,2015,12823,33203,31.4,2.5
1712901001,17129,001,01,129,17,09,1712901,17129,Girona,Cataluña,ES,5,1,2,Pedret i Marzà,2018,12515,33487,29,2.1
1712901001,17129,001,01,129,17,09,1712901,17129,Girona,Cataluña,ES,5,1,2,Pedret i Marzà,2017,12781,34615,29.4,2.4
1712901001,17129,001,01,129,17,09,1712901,17129,Girona,Cataluña,ES,5,1,2,Pedret i Marzà,2016,11687,31452,27.7,2.2
1712901001,17129,001,01,129,17,09,1712901,17129,Girona,Cataluña,ES,5,1,2,Pedret i Marzà,2015,11175,29969,31.2,2.5
1713701001,17137,001,01,137,17,09,1713701,17137,Girona,Cataluña,ES,5,1,2,Porqueres,2018,14588,44058,31.5,2.2
1713701001,17137,001,01,137,17,09,1713701,17137,Girona,Cataluña,ES,5,1,2,Porqueres,2017,14247,43146,31.3,2.3
1713701001,17137,001,01,137,17,09,1713701,17137,Girona,Cataluña,ES,5,1,2,Porqueres,2016,13738,40552,34,2.5
1713701001,17137,001,01,137,17,09,1713701,17137,Girona,Cataluña,ES,5,1,2,Porqueres,2015,13561,40194,32.2,2.4
1713701003,17137,003,01,137,17,09,1713701,17137,Girona,Cataluña,ES,5,1,2,Porqueres,2018,13750,41148,24.6,2
1713701003,17137,003,01,137,17,09,1713701,17137,Girona,Cataluña,ES,5,1,2,Porqueres,2017,12958,38442,24.8,2
1713701003,17137,003,01,137,17,09,1713701,17137,Girona,Cataluña,ES,5,1,2,Porqueres,2016,12550,37138,25.8,2.1
1713701003,17137,003,01,137,17,09,1713701,17137,Girona,Cataluña,ES,5,1,2,Porqueres,2015,12015,35382,25.7,2.2
1712001001,17120,001,01,120,17,09,1712001,17120,Girona,Cataluña,ES,5,1,2,Palau-saverdera,2018,12016,33418,36,3
1712001001,17120,001,01,120,17,09,1712001,17120,Girona,Cataluña,ES,5,1,2,Palau-saverdera,2017,11537,31341,35.8,2.8
1712001001,17120,001,01,120,17,09,1712001,17120,Girona,Cataluña,ES,5,1,2,Palau-saverdera,2016,11802,32717,37,3.1
1712001001,17120,001,01,120,17,09,1712001,17120,Girona,Cataluña,ES,5,1,2,Palau-saverdera,2015,10843,30383,37.8,3.5
1712301001,17123,001,01,123,17,09,1712301,17123,Girona,Cataluña,ES,5,1,2,Palol de Revardit,2018,14095,42285,29.5,2.1
1712301001,17123,001,01,123,17,09,1712301,17123,Girona,Cataluña,ES,5,1,2,Palol de Revardit,2017,13234,40661,30.4,2.4
1712301001,17123,001,01,123,17,09,1712301,17123,Girona,Cataluña,ES,5,1,2,Palol de Revardit,2016,12609,38884,29.5,2.5
1712301001,17123,001,01,123,17,09,1712301,17123,Girona,Cataluña,ES,5,1,2,Palol de Revardit,2015,12530,38661,29.3,2.2
1713801001,17138,001,01,138,17,09,1713801,17138,Girona,Cataluña,ES,5,1,2,Portbou,2018,14424,29134,31.1,2.8
1713801001,17138,001,01,138,17,09,1713801,17138,Girona,Cataluña,ES,5,1,2,Portbou,2017,14182,28670,30.3,2.7
1713801001,17138,001,01,138,17,09,1713801,17138,Girona,Cataluña,ES,5,1,2,Portbou,2016,13731,27827,31.2,2.9
1713801001,17138,001,01,138,17,09,1713801,17138,Girona,Cataluña,ES,5,1,2,Portbou,2015,13487,27954,30.5,2.8
1714001001,17140,001,01,140,17,09,1714001,17140,Girona,Cataluña,ES,5,1,2,"Port de la Selva, El",2018,14742,30891,36.3,3
1714001001,17140,001,01,140,17,09,1714001,17140,Girona,Cataluña,ES,5,1,2,"Port de la Selva, El",2017,14372,30308,35.5,2.6
1714001001,17140,001,01,140,17,09,1714001,17140,Girona,Cataluña,ES,5,1,2,"Port de la Selva, El",2016,13808,29510,36.7,2.9
1714001001,17140,001,01,140,17,09,1714001,17140,Girona,Cataluña,ES,5,1,2,"Port de la Selva, El",2015,13327,27744,37.3,2.9
1711804001,17118,001,04,118,17,09,1711804,17118,Girona,Cataluña,ES,5,1,2,Palamós,2018,10182,29810,30.2,2.7
1711804001,17118,001,04,118,17,09,1711804,17118,Girona,Cataluña,ES,5,1,2,Palamós,2017,9742,28241,30.6,2.6
1711804001,17118,001,04,118,17,09,1711804,17118,Girona,Cataluña,ES,5,1,2,Palamós,2016,9531,27664,31.3,2.6
1711804001,17118,001,04,118,17,09,1711804,17118,Girona,Cataluña,ES,5,1,2,Palamós,2015,9165,26776,32.3,2.7
1712501001,17125,001,01,125,17,09,1712501,17125,Girona,Cataluña,ES,5,1,2,Pardines,2018,13396,36168,27.3,2.3
1712501001,17125,001,01,125,17,09,1712501,17125,Girona,Cataluña,ES,5,1,2,Pardines,2017,12423,32460,27.8,2.7
1712501001,17125,001,01,125,17,09,1712501,17125,Girona,Cataluña,ES,5,1,2,Pardines,2016,12090,32240,28.6,2.6
1712501001,17125,001,01,125,17,09,1712501,17125,Girona,Cataluña,ES,5,1,2,Pardines,2015,11228,30069,29,2.4
1713701002,17137,002,01,137,17,09,1713701,17137,Girona,Cataluña,ES,5,1,2,Porqueres,2018,13703,39498,23.4,2
1713701002,17137,002,01,137,17,09,1713701,17137,Girona,Cataluña,ES,5,1,2,Porqueres,2017,13023,37737,24.3,2
1713701002,17137,002,01,137,17,09,1713701,17137,Girona,Cataluña,ES,5,1,2,Porqueres,2016,12364,36338,24.5,1.9
1713701002,17137,002,01,137,17,09,1713701,17137,Girona,Cataluña,ES,5,1,2,Porqueres,2015,12050,35296,25,2
1714101003,17141,003,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2018,14632,40331,36.3,3.2
1714101003,17141,003,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2017,12819,34547,35.2,2.9
1714101003,17141,003,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2016,12437,34176,35.5,3.2
1714101003,17141,003,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2015,12278,32934,35.9,3
1711804002,17118,002,04,118,17,09,1711804,17118,Girona,Cataluña,ES,5,1,2,Palamós,2018,12466,32225,31.8,2.4
1711804002,17118,002,04,118,17,09,1711804,17118,Girona,Cataluña,ES,5,1,2,Palamós,2017,11780,30833,31.7,2.5
1711804002,17118,002,04,118,17,09,1711804,17118,Girona,Cataluña,ES,5,1,2,Palamós,2016,11554,29678,33.1,2.6
1711804002,17118,002,04,118,17,09,1711804,17118,Girona,Cataluña,ES,5,1,2,Palamós,2015,11444,29427,34.1,2.7
1714101002,17141,002,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2018,10393,29034,34.7,2.9
1714101002,17141,002,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2017,11542,30625,35.4,2.8
1714101002,17141,002,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2016,10818,29875,35.3,3.2
1714101002,17141,002,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2015,10714,29273,34.1,2.9
1714101004,17141,004,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2018,10277,28910,32.3,2.7
1714101004,17141,004,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2017,10154,28526,32.6,2.9
1714101004,17141,004,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2016,9573,27170,35.8,3.2
1714101004,17141,004,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2015,9789,26283,34,3.1
1714501002,17145,002,01,145,17,09,1714501,17145,Girona,Cataluña,ES,5,1,2,Ribes de Freser,2018,14022,32354,28.6,2.4
1714501002,17145,002,01,145,17,09,1714501,17145,Girona,Cataluña,ES,5,1,2,Ribes de Freser,2017,13424,31581,28.8,2.5
1714501002,17145,002,01,145,17,09,1714501,17145,Girona,Cataluña,ES,5,1,2,Ribes de Freser,2016,13341,31034,29.6,2.5
1714501002,17145,002,01,145,17,09,1714501,17145,Girona,Cataluña,ES,5,1,2,Ribes de Freser,2015,13374,31206,29.6,2.7
1711803001,17118,001,03,118,17,09,1711803,17118,Girona,Cataluña,ES,5,1,2,Palamós,2018,11352,30490,29.9,2.6
1711803001,17118,001,03,118,17,09,1711803,17118,Girona,Cataluña,ES,5,1,2,Palamós,2017,11157,29654,29.6,2.7
1711803001,17118,001,03,118,17,09,1711803,17118,Girona,Cataluña,ES,5,1,2,Palamós,2016,10813,29063,30.3,2.6
1711803001,17118,001,03,118,17,09,1711803,17118,Girona,Cataluña,ES,5,1,2,Palamós,2015,10456,28388,32,2.8
1713001001,17130,001,01,130,17,09,1713001,17130,Girona,Cataluña,ES,5,1,2,"Pera, La",2018,14541,40567,31.1,2.3
1713001001,17130,001,01,130,17,09,1713001,17130,Girona,Cataluña,ES,5,1,2,"Pera, La",2017,13820,38890,28.8,2.3
1713001001,17130,001,01,130,17,09,1713001,17130,Girona,Cataluña,ES,5,1,2,"Pera, La",2016,13874,40361,32.2,2.4
1713001001,17130,001,01,130,17,09,1713001,17130,Girona,Cataluña,ES,5,1,2,"Pera, La",2015,12846,35512,30.6,2.3
1713401001,17134,001,01,134,17,09,1713401,17134,Girona,Cataluña,ES,5,1,2,Planoles,2018,13035,29406,31.6,2.7
1713401001,17134,001,01,134,17,09,1713401,17134,Girona,Cataluña,ES,5,1,2,Planoles,2017,13562,31058,31.2,2.8
1713401001,17134,001,01,134,17,09,1713401,17134,Girona,Cataluña,ES,5,1,2,Planoles,2016,13663,30297,33.7,3
1713401001,17134,001,01,134,17,09,1713401,17134,Girona,Cataluña,ES,5,1,2,Planoles,2015,12980,28614,33.1,3.1
1713501001,17135,001,01,135,17,09,1713501,17135,Girona,Cataluña,ES,5,1,2,Pont de Molins,2018,12531,31692,27.4,2.3
1713501001,17135,001,01,135,17,09,1713501,17135,Girona,Cataluña,ES,5,1,2,Pont de Molins,2017,12766,33153,29.1,2.3
1713501001,17135,001,01,135,17,09,1713501,17135,Girona,Cataluña,ES,5,1,2,Pont de Molins,2016,10988,29246,28.3,2.4
1713501001,17135,001,01,135,17,09,1713501,17135,Girona,Cataluña,ES,5,1,2,Pont de Molins,2015,10347,27200,28.6,2.5
1714201001,17142,001,01,142,17,09,1714201,17142,Girona,Cataluña,ES,5,1,2,Quart,2018,15483,43890,25.5,2.2
1714201001,17142,001,01,142,17,09,1714201,17142,Girona,Cataluña,ES,5,1,2,Quart,2017,14515,41317,25.3,2.2
1714201001,17142,001,01,142,17,09,1714201,17142,Girona,Cataluña,ES,5,1,2,Quart,2016,14389,41651,26.5,2.2
1714201001,17142,001,01,142,17,09,1714201,17142,Girona,Cataluña,ES,5,1,2,Quart,2015,14045,40032,27.3,2.2
1714201002,17142,002,01,142,17,09,1714201,17142,Girona,Cataluña,ES,5,1,2,Quart,2018,14574,44339,25.3,2
1714201002,17142,002,01,142,17,09,1714201,17142,Girona,Cataluña,ES,5,1,2,Quart,2017,13780,41320,26.9,2.2
1714201002,17142,002,01,142,17,09,1714201,17142,Girona,Cataluña,ES,5,1,2,Quart,2016,13239,39606,28,2.3
1714201002,17142,002,01,142,17,09,1714201,17142,Girona,Cataluña,ES,5,1,2,Quart,2015,13310,39243,29.1,2.5
1715001001,17150,001,01,150,17,09,1715001,17150,Girona,Cataluña,ES,5,1,2,Riudellots de la Selva,2018,14258,41587,26.2,2.2
1715001001,17150,001,01,150,17,09,1715001,17150,Girona,Cataluña,ES,5,1,2,Riudellots de la Selva,2017,13856,40833,27.3,2.2
1715001001,17150,001,01,150,17,09,1715001,17150,Girona,Cataluña,ES,5,1,2,Riudellots de la Selva,2016,13389,39056,27.6,2.3
1715001001,17150,001,01,150,17,09,1715001,17150,Girona,Cataluña,ES,5,1,2,Riudellots de la Selva,2015,13121,38897,27.5,2.2
1715101001,17151,001,01,151,17,09,1715101,17151,Girona,Cataluña,ES,5,1,2,Riumors,2018,12435,34363,32.3,3
1715101001,17151,001,01,151,17,09,1715101,17151,Girona,Cataluña,ES,5,1,2,Riumors,2017,11135,31692,36.1,3.2
1715101001,17151,001,01,151,17,09,1715101,17151,Girona,Cataluña,ES,5,1,2,Riumors,2016,10781,30528,35.5,3.4
1715101001,17151,001,01,151,17,09,1715101,17151,Girona,Cataluña,ES,5,1,2,Riumors,2015,10641,29936,36.9,3
1715501001,17155,001,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2018,11512,32588,30.5,3
1715501001,17155,001,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2017,10771,30832,32.4,3.7
1715501001,17155,001,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2016,11000,31477,33.9,3.4
1715501001,17155,001,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2015,10721,29612,35.1,3.6
1715501004,17155,004,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2018,10133,29248,29.8,2.7
1715501004,17155,004,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2017,9651,27635,31.5,2.6
1715501004,17155,004,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2016,9368,26848,32.5,2.8
1715501004,17155,004,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2015,9187,25558,31.5,2.7
1715501005,17155,005,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2018,6934,26774,34,3.2
1715501005,17155,005,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2017,6631,25140,35.9,3.5
1715501005,17155,005,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2016,6156,23569,40.3,5
1715501005,17155,005,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2015,6046,21761,40.2,4.8
1715901001,17159,001,01,159,17,09,1715901,17159,Girona,Cataluña,ES,5,1,2,Sant Feliu de Buixalleu,2018,14043,39199,28.4,2.5
1715901001,17159,001,01,159,17,09,1715901,17159,Girona,Cataluña,ES,5,1,2,Sant Feliu de Buixalleu,2017,12883,36770,29.3,2.4
1715901001,17159,001,01,159,17,09,1715901,17159,Girona,Cataluña,ES,5,1,2,Sant Feliu de Buixalleu,2016,13060,37980,31.6,2.6
1715901001,17159,001,01,159,17,09,1715901,17159,Girona,Cataluña,ES,5,1,2,Sant Feliu de Buixalleu,2015,12076,34747,30.7,2.9
1714101005,17141,005,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2018,12021,35940,28,2.3
1714101005,17141,005,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2017,11319,33166,27.2,2.2
1714101005,17141,005,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2016,10627,31909,28.7,2.3
1714101005,17141,005,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2015,10329,30266,28.5,2.3
1714601001,17146,001,01,146,17,09,1714601,17146,Girona,Cataluña,ES,5,1,2,Riells i Viabrea,2018,13077,35442,28.6,2.3
1714601001,17146,001,01,146,17,09,1714601,17146,Girona,Cataluña,ES,5,1,2,Riells i Viabrea,2017,12144,33226,29.6,2.5
1714601001,17146,001,01,146,17,09,1714601,17146,Girona,Cataluña,ES,5,1,2,Riells i Viabrea,2016,11360,31530,30.8,2.6
1714601001,17146,001,01,146,17,09,1714601,17146,Girona,Cataluña,ES,5,1,2,Riells i Viabrea,2015,11415,31924,30.2,2.6
1714703003,17147,003,03,147,17,09,1714703,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2018,14560,36522,26.8,2
1714703003,17147,003,03,147,17,09,1714703,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2017,14027,35260,27,2.1
1714703003,17147,003,03,147,17,09,1714703,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2016,13381,33941,27.4,2.1
1714703003,17147,003,03,147,17,09,1714703,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2015,13153,33294,28.2,2.1
1715201005,17152,005,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2018,10107,28534,30.9,2.6
1715201005,17152,005,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2017,9493,26843,32.3,2.8
1715201005,17152,005,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2016,9642,26425,32.7,2.9
1715201005,17152,005,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2015,9227,24950,34,2.8
1713201001,17132,001,01,132,17,09,1713201,17132,Girona,Cataluña,ES,5,1,2,Peralada,2018,15836,42749,31.3,2.7
1713201001,17132,001,01,132,17,09,1713201,17132,Girona,Cataluña,ES,5,1,2,Peralada,2017,14689,39867,31.4,2.6
1713201001,17132,001,01,132,17,09,1713201,17132,Girona,Cataluña,ES,5,1,2,Peralada,2016,13675,38854,32.1,2.6
1713201001,17132,001,01,132,17,09,1713201,17132,Girona,Cataluña,ES,5,1,2,Peralada,2015,13652,37942,31.2,2.5
1713301001,17133,001,01,133,17,09,1713301,17133,Girona,Cataluña,ES,5,1,2,"Planes d'Hostoles, Les",2018,12299,32693,27.8,2.6
1713301001,17133,001,01,133,17,09,1713301,17133,Girona,Cataluña,ES,5,1,2,"Planes d'Hostoles, Les",2017,11910,30864,27.9,2.5
1713301001,17133,001,01,133,17,09,1713301,17133,Girona,Cataluña,ES,5,1,2,"Planes d'Hostoles, Les",2016,11821,30701,27.9,2.5
1713301001,17133,001,01,133,17,09,1713301,17133,Girona,Cataluña,ES,5,1,2,"Planes d'Hostoles, Les",2015,11435,30116,28.4,2.5
1714301001,17143,001,01,143,17,09,1714301,17143,Girona,Cataluña,ES,5,1,2,Rabós,2018,11677,25023,31.3,2.5
1714301001,17143,001,01,143,17,09,1714301,17143,Girona,Cataluña,ES,5,1,2,Rabós,2017,11630,24644,30.4,2.4
1714301001,17143,001,01,143,17,09,1714301,17143,Girona,Cataluña,ES,5,1,2,Rabós,2016,10921,24353,32.5,2.3
1714301001,17143,001,01,143,17,09,1714301,17143,Girona,Cataluña,ES,5,1,2,Rabós,2015,11150,24823,31.7,2.3
1714401001,17144,001,01,144,17,09,1714401,17144,Girona,Cataluña,ES,5,1,2,Regencós,2018,13325,33765,31,2.5
1714401001,17144,001,01,144,17,09,1714401,17144,Girona,Cataluña,ES,5,1,2,Regencós,2017,13097,34411,36.4,2.4
1714401001,17144,001,01,144,17,09,1714401,17144,Girona,Cataluña,ES,5,1,2,Regencós,2016,12151,32087,37.7,2.8
1714401001,17144,001,01,144,17,09,1714401,17144,Girona,Cataluña,ES,5,1,2,Regencós,2015,12502,32773,42.5,3.4
1714901001,17149,001,01,149,17,09,1714901,17149,Girona,Cataluña,ES,5,1,2,Riudaura,2018,14487,40875,27.4,2.1
1714901001,17149,001,01,149,17,09,1714901,17149,Girona,Cataluña,ES,5,1,2,Riudaura,2017,13905,38074,25.6,2.2
1714901001,17149,001,01,149,17,09,1714901,17149,Girona,Cataluña,ES,5,1,2,Riudaura,2016,13216,36558,27.6,2
1714901001,17149,001,01,149,17,09,1714901,17149,Girona,Cataluña,ES,5,1,2,Riudaura,2015,13441,37123,27,2.1
1715201001,17152,001,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2018,8754,25646,35.1,3.1
1715201001,17152,001,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2017,8560,24695,36.4,3.1
1715201001,17152,001,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2016,8189,23355,37.2,3.3
1715201001,17152,001,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2015,7928,22190,38,3.1
1715501002,17155,002,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2018,10913,31275,32.5,3.7
1715501002,17155,002,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2017,10555,30057,33.7,3.3
1715501002,17155,002,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2016,10285,28978,35,3.5
1715501002,17155,002,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2015,9870,27942,35,3.4
1714501001,17145,001,01,145,17,09,1714501,17145,Girona,Cataluña,ES,5,1,2,Ribes de Freser,2018,15072,32208,30.9,2.5
1714501001,17145,001,01,145,17,09,1714501,17145,Girona,Cataluña,ES,5,1,2,Ribes de Freser,2017,14361,30655,31.6,2.5
1714501001,17145,001,01,145,17,09,1714501,17145,Girona,Cataluña,ES,5,1,2,Ribes de Freser,2016,13410,29400,32.5,2.5
1714501001,17145,001,01,145,17,09,1714501,17145,Girona,Cataluña,ES,5,1,2,Ribes de Freser,2015,13644,28910,31.6,2.3
1714704001,17147,001,04,147,17,09,1714704,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2018,15036,38891,25.6,2.1
1714704001,17147,001,04,147,17,09,1714704,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2017,14588,38294,25.9,2.1
1714704001,17147,001,04,147,17,09,1714704,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2016,14533,38397,25.9,2
1714704001,17147,001,04,147,17,09,1714704,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2015,13861,36812,26.2,2
1712401001,17124,001,01,124,17,09,1712401,17124,Girona,Cataluña,ES,5,1,2,Pals,2018,13478,33370,32.6,2.7
1712401001,17124,001,01,124,17,09,1712401,17124,Girona,Cataluña,ES,5,1,2,Pals,2017,12818,32153,34,2.8
1712401001,17124,001,01,124,17,09,1712401,17124,Girona,Cataluña,ES,5,1,2,Pals,2016,12257,30801,33.6,2.7
1712401001,17124,001,01,124,17,09,1712401,17124,Girona,Cataluña,ES,5,1,2,Pals,2015,12619,31292,33.5,2.8
1713901001,17139,001,01,139,17,09,1713901,17139,Girona,Cataluña,ES,5,1,2,"Preses, Les",2018,14538,39460,23.5,2
1713901001,17139,001,01,139,17,09,1713901,17139,Girona,Cataluña,ES,5,1,2,"Preses, Les",2017,14119,38395,23.7,2
1713901001,17139,001,01,139,17,09,1713901,17139,Girona,Cataluña,ES,5,1,2,"Preses, Les",2016,13422,36518,24.2,1.9
